,Currency,Exchange,day,month,year
2582,AUD,1.3776,31,5,2016
2583,EUR,0.8965,31,5,2016
2584,GBP,0.683,31,5,2016
2585,USD,1.0,1,6,2016
2586,CAD,1.3054,1,6,2016
2587,AUD,1.3755,1,6,2016
2588,EUR,0.8949,1,6,2016
2589,GBP,0.6923,1,6,2016
2590,USD,1.0,2,6,2016
2591,CAD,1.3105,2,6,2016
2592,AUD,1.3868,2,6,2016
2593,EUR,0.8938,2,6,2016
2594,GBP,0.6912,2,6,2016
2595,USD,1.0,3,6,2016
2596,CAD,1.3084,3,6,2016
2597,AUD,1.3804,3,6,2016
2598,EUR,0.8965,3,6,2016
2599,GBP,0.6929,3,6,2016
2600,USD,1.0,4,6,2016
2601,CAD,1.3084,4,6,2016
2602,AUD,1.3804,4,6,2016
2603,EUR,0.8965,4,6,2016
2604,GBP,0.6929,4,6,2016
2605,USD,1.0,5,6,2016
2606,CAD,1.3084,5,6,2016
2607,AUD,1.3804,5,6,2016
2608,EUR,0.8965,5,6,2016
2609,GBP,0.6929,5,6,2016
2610,USD,1.0,6,6,2016
2611,CAD,1.2922,6,6,2016
2612,AUD,1.3584,6,6,2016
2613,EUR,0.8811,6,6,2016
2614,GBP,0.6936,6,6,2016
2615,USD,1.0,7,6,2016
2616,CAD,1.2782,7,6,2016
2617,AUD,1.3447,7,6,2016
2618,EUR,0.8812,7,6,2016
2619,GBP,0.6863,7,6,2016
2620,USD,1.0,8,6,2016
2621,CAD,1.2682,8,6,2016
2622,AUD,1.3384,8,6,2016
2623,EUR,0.8789,8,6,2016
2624,GBP,0.686,8,6,2016
2625,USD,1.0,9,6,2016
2626,CAD,1.2747,9,6,2016
2627,AUD,1.3444,9,6,2016
2628,EUR,0.8816,9,6,2016
2629,GBP,0.6915,9,6,2016
2630,USD,1.0,10,6,2016
2631,CAD,1.2748,10,6,2016
2632,AUD,1.3512,10,6,2016
2633,EUR,0.8846,10,6,2016
2634,GBP,0.6943,10,6,2016
2635,USD,1.0,11,6,2016
2636,CAD,1.2748,11,6,2016
2637,AUD,1.3512,11,6,2016
2638,EUR,0.8846,11,6,2016
2639,GBP,0.6943,11,6,2016
2640,USD,1.0,12,6,2016
2641,CAD,1.2748,12,6,2016
2642,AUD,1.3512,12,6,2016
2643,EUR,0.8846,12,6,2016
2644,GBP,0.6943,12,6,2016
2645,USD,1.0,13,6,2016
2646,CAD,1.2771,13,6,2016
2647,AUD,1.3514,13,6,2016
2648,EUR,0.8875,13,6,2016
2649,GBP,0.7057,13,6,2016
2650,USD,1.0,14,6,2016
2651,CAD,1.2872,14,6,2016
2652,AUD,1.361,14,6,2016
2653,EUR,0.8909,14,6,2016
2654,GBP,0.708,14,6,2016
2655,USD,1.0,15,6,2016
2656,CAD,1.2857,15,6,2016
2657,AUD,1.3524,15,6,2016
2658,EUR,0.8905,15,6,2016
2659,GBP,0.7049,15,6,2016
2660,USD,1.0,16,6,2016
2661,CAD,1.3003,16,6,2016
2662,AUD,1.3614,16,6,2016
2663,EUR,0.8949,16,6,2016
2664,GBP,0.7073,16,6,2016
2665,USD,1.0,17,6,2016
2666,CAD,1.2901,17,6,2016
2667,AUD,1.3537,17,6,2016
2668,EUR,0.8886,17,6,2016
2669,GBP,0.6999,17,6,2016
2670,USD,1.0,18,6,2016
2671,CAD,1.2901,18,6,2016
2672,AUD,1.3537,18,6,2016
2673,EUR,0.8886,18,6,2016
2674,GBP,0.6999,18,6,2016
2675,USD,1.0,19,6,2016
2676,CAD,1.2901,19,6,2016
2677,AUD,1.3537,19,6,2016
2678,EUR,0.8886,19,6,2016
2679,GBP,0.6999,19,6,2016
2680,USD,1.0,20,6,2016
2681,CAD,1.2813,20,6,2016
2682,AUD,1.3403,20,6,2016
2683,EUR,0.8825,20,6,2016
2684,GBP,0.6828,20,6,2016
2685,USD,1.0,21,6,2016
2686,CAD,1.2773,21,6,2016
2687,AUD,1.3322,21,6,2016
2688,EUR,0.8839,21,6,2016
2689,GBP,0.6784,21,6,2016
2690,USD,1.0,22,6,2016
2691,CAD,1.2762,22,6,2016
2692,AUD,1.3324,22,6,2016
2693,EUR,0.8863,22,6,2016
2694,GBP,0.6806,22,6,2016
2695,USD,1.0,23,6,2016
2696,CAD,1.2747,23,6,2016
2697,AUD,1.3223,23,6,2016
2698,EUR,0.878,23,6,2016
2699,GBP,0.6725,23,6,2016
2700,USD,1.0,24,6,2016
2701,CAD,1.3006,24,6,2016
2702,AUD,1.3474,24,6,2016
2703,EUR,0.9037,24,6,2016
2704,GBP,0.7297,24,6,2016
2705,USD,1.0,25,6,2016
2706,CAD,1.3006,25,6,2016
2707,AUD,1.3474,25,6,2016
2708,EUR,0.9037,25,6,2016
2709,GBP,0.7297,25,6,2016
2710,USD,1.0,26,6,2016
2711,CAD,1.3006,26,6,2016
2712,AUD,1.3474,26,6,2016
2713,EUR,0.9037,26,6,2016
2714,GBP,0.7297,26,6,2016
2715,USD,1.0,27,6,2016
2716,CAD,1.3048,27,6,2016
2717,AUD,1.3509,27,6,2016
2718,EUR,0.9093,27,6,2016
2719,GBP,0.7583,27,6,2016
2720,USD,1.0,28,6,2016
2721,CAD,1.3039,28,6,2016
2722,AUD,1.3532,28,6,2016
2723,EUR,0.9031,28,6,2016
2724,GBP,0.747,28,6,2016
2725,USD,1.0,29,6,2016
2726,CAD,1.2991,29,6,2016
2727,AUD,1.3445,29,6,2016
2728,EUR,0.9017,29,6,2016
2729,GBP,0.7444,29,6,2016
2730,USD,1.0,30,6,2016
2731,CAD,1.2956,30,6,2016
2732,AUD,1.3447,30,6,2016
2733,EUR,0.9007,30,6,2016
2734,GBP,0.7445,30,6,2016
2735,USD,1.0,1,7,2016
2736,CAD,1.2923,1,7,2016
2737,AUD,1.3367,1,7,2016
2738,EUR,0.8981,1,7,2016
2739,GBP,0.7529,1,7,2016
2740,USD,1.0,2,7,2016
2741,CAD,1.2923,2,7,2016
2742,AUD,1.3367,2,7,2016
2743,EUR,0.8981,2,7,2016
2744,GBP,0.7529,2,7,2016
2745,USD,1.0,3,7,2016
2746,CAD,1.2923,3,7,2016
2747,AUD,1.3367,3,7,2016
2748,EUR,0.8981,3,7,2016
2749,GBP,0.7529,3,7,2016
2750,USD,1.0,4,7,2016
2751,CAD,1.2864,4,7,2016
2752,AUD,1.3281,4,7,2016
2753,EUR,0.8978,4,7,2016
2754,GBP,0.7533,4,7,2016
2755,USD,1.0,5,7,2016
2756,CAD,1.2936,5,7,2016
2757,AUD,1.337,5,7,2016
2758,EUR,0.8972,5,7,2016
2759,GBP,0.7626,5,7,2016
2760,USD,1.0,6,7,2016
2761,CAD,1.3026,6,7,2016
2762,AUD,1.3382,6,7,2016
2763,EUR,0.9034,6,7,2016
2764,GBP,0.7706,6,7,2016
2765,USD,1.0,7,7,2016
2766,CAD,1.2931,7,7,2016
2767,AUD,1.3301,7,7,2016
2768,EUR,0.9025,7,7,2016
2769,GBP,0.7679,7,7,2016
2770,USD,1.0,8,7,2016
2771,CAD,1.3014,8,7,2016
2772,AUD,1.3307,8,7,2016
2773,EUR,0.9033,8,7,2016
2774,GBP,0.77,8,7,2016
2775,USD,1.0,9,7,2016
2776,CAD,1.3014,9,7,2016
2777,AUD,1.3307,9,7,2016
2778,EUR,0.9033,9,7,2016
2779,GBP,0.77,9,7,2016
2780,USD,1.0,10,7,2016
2781,CAD,1.3014,10,7,2016
2782,AUD,1.3307,10,7,2016
2783,EUR,0.9033,10,7,2016
2784,GBP,0.77,10,7,2016
2785,USD,1.0,11,7,2016
2786,CAD,1.3066,11,7,2016
2787,AUD,1.3229,11,7,2016
2788,EUR,0.9051,11,7,2016
2789,GBP,0.7702,11,7,2016
2790,USD,1.0,12,7,2016
2791,CAD,1.3029,12,7,2016
2792,AUD,1.3101,12,7,2016
2793,EUR,0.9016,12,7,2016
2794,GBP,0.7598,12,7,2016
2795,USD,1.0,13,7,2016
2796,CAD,1.3053,13,7,2016
2797,AUD,1.3111,13,7,2016
2798,EUR,0.9032,13,7,2016
2799,GBP,0.7532,13,7,2016
2800,USD,1.0,14,7,2016
2801,CAD,1.2926,14,7,2016
2802,AUD,1.3075,14,7,2016
2803,EUR,0.8963,14,7,2016
2804,GBP,0.7467,14,7,2016
2805,USD,1.0,15,7,2016
2806,CAD,1.2866,15,7,2016
2807,AUD,1.3064,15,7,2016
2808,EUR,0.8986,15,7,2016
2809,GBP,0.7483,15,7,2016
2810,USD,1.0,16,7,2016
2811,CAD,1.2866,16,7,2016
2812,AUD,1.3064,16,7,2016
2813,EUR,0.8986,16,7,2016
2814,GBP,0.7483,16,7,2016
2815,USD,1.0,17,7,2016
2816,CAD,1.2866,17,7,2016
2817,AUD,1.3064,17,7,2016
2818,EUR,0.8986,17,7,2016
2819,GBP,0.7483,17,7,2016
2820,USD,1.0,18,7,2016
2821,CAD,1.2951,18,7,2016
2822,AUD,1.317,18,7,2016
2823,EUR,0.9047,18,7,2016
2824,GBP,0.7543,18,7,2016
2825,USD,1.0,19,7,2016
2826,CAD,1.3017,19,7,2016
2827,AUD,1.3346,19,7,2016
2828,EUR,0.9062,19,7,2016
2829,GBP,0.7608,19,7,2016
2830,USD,1.0,20,7,2016
2831,CAD,1.3059,20,7,2016
2832,AUD,1.3359,20,7,2016
2833,EUR,0.908,20,7,2016
2834,GBP,0.7591,20,7,2016
2835,USD,1.0,21,7,2016
2836,CAD,1.3051,21,7,2016
2837,AUD,1.3355,21,7,2016
2838,EUR,0.9079,21,7,2016
2839,GBP,0.7589,21,7,2016
2840,USD,1.0,22,7,2016
2841,CAD,1.3107,22,7,2016
2842,AUD,1.3362,22,7,2016
2843,EUR,0.9079,22,7,2016
2844,GBP,0.7636,22,7,2016
2845,USD,1.0,23,7,2016
2846,CAD,1.3107,23,7,2016
2847,AUD,1.3362,23,7,2016
2848,EUR,0.9079,23,7,2016
2849,GBP,0.7636,23,7,2016
2850,USD,1.0,24,7,2016
2851,CAD,1.3107,24,7,2016
2852,AUD,1.3362,24,7,2016
2853,EUR,0.9079,24,7,2016
2854,GBP,0.7636,24,7,2016
2855,USD,1.0,25,7,2016
2856,CAD,1.3172,25,7,2016
2857,AUD,1.3355,25,7,2016
2858,EUR,0.9106,25,7,2016
2859,GBP,0.7619,25,7,2016
2860,USD,1.0,26,7,2016
2861,CAD,1.3234,26,7,2016
2862,AUD,1.3275,26,7,2016
2863,EUR,0.9093,26,7,2016
2864,GBP,0.7612,26,7,2016
2865,USD,1.0,27,7,2016
2866,CAD,1.319,27,7,2016
2867,AUD,1.3388,27,7,2016
2868,EUR,0.9098,27,7,2016
2869,GBP,0.7631,27,7,2016
2870,USD,1.0,28,7,2016
2871,CAD,1.3161,28,7,2016
2872,AUD,1.3287,28,7,2016
2873,EUR,0.9017,28,7,2016
2874,GBP,0.7594,28,7,2016
2875,USD,1.0,29,7,2016
2876,CAD,1.3176,29,7,2016
2877,AUD,1.3302,29,7,2016
2878,EUR,0.8998,29,7,2016
2879,GBP,0.7595,29,7,2016
2880,USD,1.0,30,7,2016
2881,CAD,1.3176,30,7,2016
2882,AUD,1.3302,30,7,2016
2883,EUR,0.8998,30,7,2016
2884,GBP,0.7595,30,7,2016
2885,USD,1.0,31,7,2016
2886,CAD,1.3176,31,7,2016
2887,AUD,1.3302,31,7,2016
2888,EUR,0.8998,31,7,2016
2889,GBP,0.7595,31,7,2016
2890,USD,1.0,1,8,2016
2891,CAD,1.3066,1,8,2016
2892,AUD,1.3213,1,8,2016
2893,EUR,0.8957,1,8,2016
2894,GBP,0.7573,1,8,2016
2895,USD,1.0,2,8,2016
2896,CAD,1.3051,2,8,2016
2897,AUD,1.3148,2,8,2016
2898,EUR,0.8934,2,8,2016
2899,GBP,0.7532,2,8,2016
2900,USD,1.0,3,8,2016
2901,CAD,1.31,3,8,2016
2902,AUD,1.317,3,8,2016
2903,EUR,0.8929,3,8,2016
2904,GBP,0.7492,3,8,2016
2905,USD,1.0,4,8,2016
2906,CAD,1.3053,4,8,2016
2907,AUD,1.3114,4,8,2016
2908,EUR,0.898,4,8,2016
2909,GBP,0.7597,4,8,2016
2910,USD,1.0,5,8,2016
2911,CAD,1.3023,5,8,2016
2912,AUD,1.3058,5,8,2016
2913,EUR,0.8964,5,8,2016
2914,GBP,0.7602,5,8,2016
2915,USD,1.0,6,8,2016
2916,CAD,1.3023,6,8,2016
2917,AUD,1.3058,6,8,2016
2918,EUR,0.8964,6,8,2016
2919,GBP,0.7602,6,8,2016
2920,USD,1.0,7,8,2016
2921,CAD,1.3023,7,8,2016
2922,AUD,1.3058,7,8,2016
2923,EUR,0.8964,7,8,2016
2924,GBP,0.7602,7,8,2016
2925,USD,1.0,8,8,2016
2926,CAD,1.3144,8,8,2016
2927,AUD,1.3096,8,8,2016
2928,EUR,0.902,8,8,2016
2929,GBP,0.7663,8,8,2016
2930,USD,1.0,9,8,2016
2931,CAD,1.3149,9,8,2016
2932,AUD,1.3056,9,8,2016
2933,EUR,0.9027,9,8,2016
2934,GBP,0.7709,9,8,2016
2935,USD,1.0,10,8,2016
2936,CAD,1.3016,10,8,2016
2937,AUD,1.292,10,8,2016
2938,EUR,0.8941,10,8,2016
2939,GBP,0.7649,10,8,2016
2940,USD,1.0,11,8,2016
2941,CAD,1.3054,11,8,2016
2942,AUD,1.2965,11,8,2016
2943,EUR,0.8966,11,8,2016
2944,GBP,0.7714,11,8,2016
2945,USD,1.0,12,8,2016
2946,CAD,1.2975,12,8,2016
2947,AUD,1.3027,12,8,2016
2948,EUR,0.8962,12,8,2016
2949,GBP,0.7712,12,8,2016
2950,USD,1.0,13,8,2016
2951,CAD,1.2975,13,8,2016
2952,AUD,1.3027,13,8,2016
2953,EUR,0.8962,13,8,2016
2954,GBP,0.7712,13,8,2016
2955,USD,1.0,14,8,2016
2956,CAD,1.2975,14,8,2016
2957,AUD,1.3027,14,8,2016
2958,EUR,0.8962,14,8,2016
2959,GBP,0.7712,14,8,2016
2960,USD,1.0,15,8,2016
2961,CAD,1.2921,15,8,2016
2962,AUD,1.3038,15,8,2016
2963,EUR,0.8945,15,8,2016
2964,GBP,0.7753,15,8,2016
2965,USD,1.0,16,8,2016
2966,CAD,1.2817,16,8,2016
2967,AUD,1.2928,16,8,2016
2968,EUR,0.8853,16,8,2016
2969,GBP,0.7708,16,8,2016
2970,USD,1.0,17,8,2016
2971,CAD,1.2885,17,8,2016
2972,AUD,1.3107,17,8,2016
2973,EUR,0.8868,17,8,2016
2974,GBP,0.7684,17,8,2016
2975,USD,1.0,18,8,2016
2976,CAD,1.2829,18,8,2016
2977,AUD,1.3043,18,8,2016
2978,EUR,0.8833,18,8,2016
2979,GBP,0.7603,18,8,2016
2980,USD,1.0,19,8,2016
2981,CAD,1.2844,19,8,2016
2982,AUD,1.3135,19,8,2016
2983,EUR,0.8829,19,8,2016
2984,GBP,0.7641,19,8,2016
2985,USD,1.0,20,8,2016
2986,CAD,1.2844,20,8,2016
2987,AUD,1.3135,20,8,2016
2988,EUR,0.8829,20,8,2016
2989,GBP,0.7641,20,8,2016
2990,USD,1.0,21,8,2016
2991,CAD,1.2844,21,8,2016
2992,AUD,1.3135,21,8,2016
2993,EUR,0.8829,21,8,2016
2994,GBP,0.7641,21,8,2016
2995,USD,1.0,22,8,2016
2996,CAD,1.2915,22,8,2016
2997,AUD,1.314,22,8,2016
2998,EUR,0.8845,22,8,2016
2999,GBP,0.7628,22,8,2016
3000,USD,1.0,23,8,2016
3001,CAD,1.2898,23,8,2016
3002,AUD,1.3073,23,8,2016
3003,EUR,0.8819,23,8,2016
3004,GBP,0.7584,23,8,2016
3005,USD,1.0,24,8,2016
3006,CAD,1.294,24,8,2016
3007,AUD,1.3119,24,8,2016
3008,EUR,0.8875,24,8,2016
3009,GBP,0.7555,24,8,2016
3010,USD,1.0,25,8,2016
3011,CAD,1.2929,25,8,2016
3012,AUD,1.3144,25,8,2016
3013,EUR,0.8857,25,8,2016
3014,GBP,0.7579,25,8,2016
3015,USD,1.0,26,8,2016
3016,CAD,1.2884,26,8,2016
3017,AUD,1.3083,26,8,2016
3018,EUR,0.8857,26,8,2016
3019,GBP,0.7569,26,8,2016
3020,USD,1.0,27,8,2016
3021,CAD,1.2884,27,8,2016
3022,AUD,1.3083,27,8,2016
3023,EUR,0.8857,27,8,2016
3024,GBP,0.7569,27,8,2016
3025,USD,1.0,28,8,2016
3026,CAD,1.2884,28,8,2016
3027,AUD,1.3083,28,8,2016
3028,EUR,0.8857,28,8,2016
3029,GBP,0.7569,28,8,2016
3030,USD,1.0,29,8,2016
3031,CAD,1.3013,29,8,2016
3032,AUD,1.3241,29,8,2016
3033,EUR,0.8953,29,8,2016
3034,GBP,0.7652,29,8,2016
3035,USD,1.0,30,8,2016
3036,CAD,1.3039,30,8,2016
3037,AUD,1.3241,30,8,2016
3038,EUR,0.8954,30,8,2016
3039,GBP,0.7626,30,8,2016
3040,USD,1.0,31,8,2016
3041,CAD,1.31,31,8,2016
3042,AUD,1.33,31,8,2016
3043,EUR,0.8983,31,8,2016
3044,GBP,0.7618,31,8,2016
3045,USD,1.0,1,9,2016
3046,CAD,1.3129,1,9,2016
3047,AUD,1.3279,1,9,2016
3048,EUR,0.8972,1,9,2016
3049,GBP,0.7541,1,9,2016
3050,USD,1.0,2,9,2016
3051,CAD,1.3082,2,9,2016
3052,AUD,1.3231,2,9,2016
3053,EUR,0.8934,2,9,2016
3054,GBP,0.7528,2,9,2016
3055,USD,1.0,3,9,2016
3056,CAD,1.3082,3,9,2016
3057,AUD,1.3231,3,9,2016
3058,EUR,0.8934,3,9,2016
3059,GBP,0.7528,3,9,2016
3060,USD,1.0,4,9,2016
3061,CAD,1.3082,4,9,2016
3062,AUD,1.3231,4,9,2016
3063,EUR,0.8934,4,9,2016
3064,GBP,0.7528,4,9,2016
3065,USD,1.0,5,9,2016
3066,CAD,1.294,5,9,2016
3067,AUD,1.3173,5,9,2016
3068,EUR,0.8964,5,9,2016
3069,GBP,0.7498,5,9,2016
3070,USD,1.0,6,9,2016
3071,CAD,1.2909,6,9,2016
3072,AUD,1.3106,6,9,2016
3073,EUR,0.8961,6,9,2016
3074,GBP,0.7486,6,9,2016
3075,USD,1.0,7,9,2016
3076,CAD,1.2854,7,9,2016
3077,AUD,1.3026,7,9,2016
3078,EUR,0.8899,7,9,2016
3079,GBP,0.7472,7,9,2016
3080,USD,1.0,8,9,2016
3081,CAD,1.2877,8,9,2016
3082,AUD,1.2953,8,9,2016
3083,EUR,0.8853,8,9,2016
3084,GBP,0.7486,8,9,2016
3085,USD,1.0,9,9,2016
3086,CAD,1.2957,9,9,2016
3087,AUD,1.3166,9,9,2016
3088,EUR,0.8875,9,9,2016
3089,GBP,0.7504,9,9,2016
3090,USD,1.0,10,9,2016
3091,CAD,1.2957,10,9,2016
3092,AUD,1.3166,10,9,2016
3093,EUR,0.8875,10,9,2016
3094,GBP,0.7504,10,9,2016
3095,USD,1.0,11,9,2016
3096,CAD,1.2957,11,9,2016
3097,AUD,1.3166,11,9,2016
3098,EUR,0.8875,11,9,2016
3099,GBP,0.7504,11,9,2016
3100,USD,1.0,12,9,2016
3101,CAD,1.3114,12,9,2016
3102,AUD,1.3299,12,9,2016
3103,EUR,0.8908,12,9,2016
3104,GBP,0.7525,12,9,2016
3105,USD,1.0,13,9,2016
3106,CAD,1.3109,13,9,2016
3107,AUD,1.3282,13,9,2016
3108,EUR,0.8891,13,9,2016
3109,GBP,0.7536,13,9,2016
3110,USD,1.0,14,9,2016
3111,CAD,1.3192,14,9,2016
3112,AUD,1.3391,14,9,2016
3113,EUR,0.8914,14,9,2016
3114,GBP,0.7584,14,9,2016
3115,USD,1.0,15,9,2016
3116,CAD,1.3178,15,9,2016
3117,AUD,1.3361,15,9,2016
3118,EUR,0.8886,15,9,2016
3119,GBP,0.757,15,9,2016
3120,USD,1.0,16,9,2016
3121,CAD,1.3199,16,9,2016
3122,AUD,1.3316,16,9,2016
3123,EUR,0.8908,16,9,2016
3124,GBP,0.759,16,9,2016
3125,USD,1.0,17,9,2016
3126,CAD,1.3199,17,9,2016
3127,AUD,1.3316,17,9,2016
3128,EUR,0.8908,17,9,2016
3129,GBP,0.759,17,9,2016
3130,USD,1.0,18,9,2016
3131,CAD,1.3199,18,9,2016
3132,AUD,1.3316,18,9,2016
3133,EUR,0.8908,18,9,2016
3134,GBP,0.759,18,9,2016
3135,USD,1.0,19,9,2016
3136,CAD,1.3152,19,9,2016
3137,AUD,1.3249,19,9,2016
3138,EUR,0.8957,19,9,2016
3139,GBP,0.7658,19,9,2016
3140,USD,1.0,20,9,2016
3141,CAD,1.3226,20,9,2016
3142,AUD,1.3244,20,9,2016
3143,EUR,0.8941,20,9,2016
3144,GBP,0.7709,20,9,2016
3145,USD,1.0,21,9,2016
3146,CAD,1.3142,21,9,2016
3147,AUD,1.3152,21,9,2016
3148,EUR,0.8969,21,9,2016
3149,GBP,0.7685,21,9,2016
3150,USD,1.0,22,9,2016
3151,CAD,1.3012,22,9,2016
3152,AUD,1.3057,22,9,2016
3153,EUR,0.8898,22,9,2016
3154,GBP,0.7646,22,9,2016
3155,USD,1.0,23,9,2016
3156,CAD,1.3042,23,9,2016
3157,AUD,1.3095,23,9,2016
3158,EUR,0.8917,23,9,2016
3159,GBP,0.7708,23,9,2016
3160,USD,1.0,24,9,2016
3161,CAD,1.3042,24,9,2016
3162,AUD,1.3095,24,9,2016
3163,EUR,0.8917,24,9,2016
3164,GBP,0.7708,24,9,2016
3165,USD,1.0,25,9,2016
3166,CAD,1.3042,25,9,2016
3167,AUD,1.3095,25,9,2016
3168,EUR,0.8917,25,9,2016
3169,GBP,0.7708,25,9,2016
3170,USD,1.0,26,9,2016
3171,CAD,1.3164,26,9,2016
3172,AUD,1.3098,26,9,2016
3173,EUR,0.8879,26,9,2016
3174,GBP,0.7733,26,9,2016
3175,USD,1.0,27,9,2016
3176,CAD,1.3256,27,9,2016
3177,AUD,1.3067,27,9,2016
3178,EUR,0.8913,27,9,2016
3179,GBP,0.7702,27,9,2016
3180,USD,1.0,28,9,2016
3181,CAD,1.3211,28,9,2016
3182,AUD,1.304,28,9,2016
3183,EUR,0.8909,28,9,2016
3184,GBP,0.768,28,9,2016
3185,USD,1.0,29,9,2016
3186,CAD,1.3085,29,9,2016
3187,AUD,1.3049,29,9,2016
3188,EUR,0.8912,29,9,2016
3189,GBP,0.7676,29,9,2016
3190,USD,1.0,30,9,2016
3191,CAD,1.3162,30,9,2016
3192,AUD,1.3132,30,9,2016
3193,EUR,0.896,30,9,2016
3194,GBP,0.7715,30,9,2016
3195,USD,1.0,1,10,2016
3196,CAD,1.3162,1,10,2016
3197,AUD,1.3132,1,10,2016
3198,EUR,0.896,1,10,2016
3199,GBP,0.7715,1,10,2016
3200,USD,1.0,2,10,2016
3201,CAD,1.3162,2,10,2016
3202,AUD,1.3132,2,10,2016
3203,EUR,0.896,2,10,2016
3204,GBP,0.7715,2,10,2016
3205,USD,1.0,3,10,2016
3206,CAD,1.3085,3,10,2016
3207,AUD,1.3028,3,10,2016
3208,EUR,0.89,3,10,2016
3209,GBP,0.7771,3,10,2016
3210,USD,1.0,4,10,2016
3211,CAD,1.3168,4,10,2016
3212,AUD,1.3049,4,10,2016
3213,EUR,0.896,4,10,2016
3214,GBP,0.7843,4,10,2016
3215,USD,1.0,5,10,2016
3216,CAD,1.3216,5,10,2016
3217,AUD,1.3132,5,10,2016
3218,EUR,0.892,5,10,2016
3219,GBP,0.7863,5,10,2016
3220,USD,1.0,6,10,2016
3221,CAD,1.3204,6,10,2016
3222,AUD,1.3198,6,10,2016
3223,EUR,0.8941,6,10,2016
3224,GBP,0.7897,6,10,2016
3225,USD,1.0,7,10,2016
3226,CAD,1.3271,7,10,2016
3227,AUD,1.3192,7,10,2016
3228,EUR,0.8977,7,10,2016
3229,GBP,0.8111,7,10,2016
3230,USD,1.0,8,10,2016
3231,CAD,1.3271,8,10,2016
3232,AUD,1.3192,8,10,2016
3233,EUR,0.8977,8,10,2016
3234,GBP,0.8111,8,10,2016
3235,USD,1.0,9,10,2016
3236,CAD,1.3271,9,10,2016
3237,AUD,1.3192,9,10,2016
3238,EUR,0.8977,9,10,2016
3239,GBP,0.8111,9,10,2016
3240,USD,1.0,10,10,2016
3241,CAD,1.3253,10,10,2016
3242,AUD,1.3163,10,10,2016
3243,EUR,0.8961,10,10,2016
3244,GBP,0.8071,10,10,2016
3245,USD,1.0,11,10,2016
3246,CAD,1.3226,11,10,2016
3247,AUD,1.3249,11,10,2016
3248,EUR,0.9026,11,10,2016
3249,GBP,0.8145,11,10,2016
3250,USD,1.0,12,10,2016
3251,CAD,1.3247,12,10,2016
3252,AUD,1.3206,12,10,2016
3253,EUR,0.9074,12,10,2016
3254,GBP,0.8166,12,10,2016
3255,USD,1.0,13,10,2016
3256,CAD,1.3245,13,10,2016
3257,AUD,1.3231,13,10,2016
3258,EUR,0.906,13,10,2016
3259,GBP,0.8193,13,10,2016
3260,USD,1.0,14,10,2016
3261,CAD,1.3166,14,10,2016
3262,AUD,1.3108,14,10,2016
3263,EUR,0.9089,14,10,2016
3264,GBP,0.8172,14,10,2016
3265,USD,1.0,15,10,2016
3266,CAD,1.3166,15,10,2016
3267,AUD,1.3108,15,10,2016
3268,EUR,0.9089,15,10,2016
3269,GBP,0.8172,15,10,2016
3270,USD,1.0,16,10,2016
3271,CAD,1.3166,16,10,2016
3272,AUD,1.3108,16,10,2016
3273,EUR,0.9089,16,10,2016
3274,GBP,0.8172,16,10,2016
3275,USD,1.0,17,10,2016
3276,CAD,1.3128,17,10,2016
3277,AUD,1.3131,17,10,2016
3278,EUR,0.9096,17,10,2016
3279,GBP,0.823,17,10,2016
3280,USD,1.0,18,10,2016
3281,CAD,1.3083,18,10,2016
3282,AUD,1.3037,18,10,2016
3283,EUR,0.9097,18,10,2016
3284,GBP,0.8147,18,10,2016
3285,USD,1.0,19,10,2016
3286,CAD,1.308,19,10,2016
3287,AUD,1.3023,19,10,2016
3288,EUR,0.9108,19,10,2016
3289,GBP,0.8137,19,10,2016
3290,USD,1.0,20,10,2016
3291,CAD,1.3169,20,10,2016
3292,AUD,1.3036,20,10,2016
3293,EUR,0.9107,20,10,2016
3294,GBP,0.8157,20,10,2016
3295,USD,1.0,21,10,2016
3296,CAD,1.3229,21,10,2016
3297,AUD,1.3107,21,10,2016
3298,EUR,0.9186,21,10,2016
3299,GBP,0.8205,21,10,2016
3300,USD,1.0,22,10,2016
3301,CAD,1.3229,22,10,2016
3302,AUD,1.3107,22,10,2016
3303,EUR,0.9186,22,10,2016
3304,GBP,0.8205,22,10,2016
3305,USD,1.0,23,10,2016
3306,CAD,1.3229,23,10,2016
3307,AUD,1.3107,23,10,2016
3308,EUR,0.9186,23,10,2016
3309,GBP,0.8205,23,10,2016
3310,USD,1.0,24,10,2016
3311,CAD,1.3357,24,10,2016
3312,AUD,1.3114,24,10,2016
3313,EUR,0.9182,24,10,2016
3314,GBP,0.8173,24,10,2016
3315,USD,1.0,25,10,2016
3316,CAD,1.3317,25,10,2016
3317,AUD,1.3088,25,10,2016
3318,EUR,0.9198,25,10,2016
3319,GBP,0.8186,25,10,2016
3320,USD,1.0,26,10,2016
3321,CAD,1.3366,26,10,2016
3322,AUD,1.3016,26,10,2016
3323,EUR,0.9153,26,10,2016
3324,GBP,0.8189,26,10,2016
3325,USD,1.0,27,10,2016
3326,CAD,1.3366,27,10,2016
3327,AUD,1.3123,27,10,2016
3328,EUR,0.9152,27,10,2016
3329,GBP,0.8159,27,10,2016
3330,USD,1.0,28,10,2016
3331,CAD,1.3389,28,10,2016
3332,AUD,1.3206,28,10,2016
3333,EUR,0.9156,28,10,2016
3334,GBP,0.8232,28,10,2016
