,Order Number,Line Item,CustomerKey,StoreKey,ProductKey,Quantity,Currency,Order day,Order month,Order year
17379,17379,1163012,4,523197,24,1581,2,EUR,8,3,2018
17380,17380,1163013,1,443859,24,93,1,EUR,8,3,2018
17381,17381,1163013,2,443859,24,2077,3,EUR,8,3,2018
17382,17382,1163014,1,1402712,0,453,3,USD,8,3,2018
17383,17383,1163014,2,1402712,0,1416,2,USD,8,3,2018
17384,17384,1163015,1,835043,34,164,3,EUR,8,3,2018
17385,17385,1163015,2,835043,34,57,1,EUR,8,3,2018
17386,17386,1163016,1,387369,8,30,3,CAD,8,3,2018
17387,17387,1163016,3,387369,8,2102,7,CAD,8,3,2018
17388,17388,1163017,1,1618248,43,701,2,USD,8,3,2018
17389,17389,1163017,2,1618248,43,2085,1,USD,8,3,2018
17390,17390,1163018,1,1039919,39,1646,1,GBP,8,3,2018
17391,17391,1163018,2,1039919,39,1638,3,GBP,8,3,2018
17392,17392,1163018,3,1039919,39,1587,1,GBP,8,3,2018
17393,17393,1163019,1,437389,19,587,1,EUR,8,3,2018
17394,17394,1163019,2,437389,19,89,1,EUR,8,3,2018
17395,17395,1164000,1,1744411,0,1256,1,USD,9,3,2018
17396,17396,1164000,2,1744411,0,83,1,USD,9,3,2018
17397,17397,1164001,1,988697,36,424,1,GBP,9,3,2018
17398,17398,1164002,1,1797850,43,97,4,USD,9,3,2018
17399,17399,1164003,1,1814434,64,51,3,USD,9,3,2018
17400,17400,1164004,1,824641,31,681,2,EUR,9,3,2018
17401,17401,1164004,2,824641,31,1432,3,EUR,9,3,2018
17402,17402,1164005,1,1158204,42,1530,2,GBP,9,3,2018
17403,17403,1164005,2,1158204,42,419,7,GBP,9,3,2018
17404,17404,1164006,1,1270130,48,1347,7,USD,9,3,2018
17405,17405,1164006,2,1270130,48,1319,1,USD,9,3,2018
17406,17406,1164006,3,1270130,48,1571,1,USD,9,3,2018
17407,17407,1164006,4,1270130,48,296,3,USD,9,3,2018
17408,17408,1164006,5,1270130,48,1572,3,USD,9,3,2018
17409,17409,1164007,1,1230356,47,52,2,USD,9,3,2018
17410,17410,1164007,2,1230356,47,68,2,USD,9,3,2018
17411,17411,1164009,1,229251,0,976,3,CAD,9,3,2018
17412,17412,1164009,2,229251,0,154,1,CAD,9,3,2018
17413,17413,1164010,1,504968,0,1298,10,EUR,9,3,2018
17414,17414,1164010,2,504968,0,1621,1,EUR,9,3,2018
17415,17415,1164010,3,504968,0,113,7,EUR,9,3,2018
17416,17416,1164010,4,504968,0,414,5,EUR,9,3,2018
17417,17417,1164010,5,504968,0,851,2,EUR,9,3,2018
17418,17418,1164010,6,504968,0,1409,2,EUR,9,3,2018
17419,17419,1164010,7,504968,0,1633,1,EUR,9,3,2018
17420,17420,1164011,1,1719794,53,1295,3,USD,9,3,2018
17421,17421,1164011,2,1719794,53,1417,3,USD,9,3,2018
17422,17422,1164011,3,1719794,53,46,2,USD,9,3,2018
17423,17423,1164012,1,1272497,54,427,1,USD,9,3,2018
17424,17424,1164012,2,1272497,54,1627,4,USD,9,3,2018
17425,17425,1164012,3,1272497,54,440,7,USD,9,3,2018
17426,17426,1164013,1,1002933,42,1564,4,GBP,9,3,2018
17427,17427,1164013,2,1002933,42,472,3,GBP,9,3,2018
17428,17428,1164013,3,1002933,42,1571,3,GBP,9,3,2018
17429,17429,1164013,4,1002933,42,419,3,GBP,9,3,2018
17430,17430,1165000,1,1307023,65,683,10,USD,10,3,2018
17431,17431,1165000,2,1307023,65,1616,3,USD,10,3,2018
17432,17432,1165000,3,1307023,65,1669,3,USD,10,3,2018
17433,17433,1165000,4,1307023,65,102,7,USD,10,3,2018
17434,17434,1165000,5,1307023,65,455,6,USD,10,3,2018
17435,17435,1165001,1,1864772,0,448,1,USD,10,3,2018
17436,17436,1165002,1,336562,10,437,1,CAD,10,3,2018
17437,17437,1165002,2,336562,10,2253,3,CAD,10,3,2018
17438,17438,1165002,3,336562,10,423,7,CAD,10,3,2018
17439,17439,1165002,4,336562,10,100,1,CAD,10,3,2018
17440,17440,1165002,5,336562,10,1588,7,CAD,10,3,2018
17441,17441,1165003,1,1097332,38,1345,2,GBP,10,3,2018
17442,17442,1165004,1,1692115,66,1526,1,USD,10,3,2018
17443,17443,1165004,2,1692115,66,65,5,USD,10,3,2018
17444,17444,1165007,1,1241547,45,2244,2,USD,10,3,2018
17445,17445,1165008,1,1090739,38,2111,1,GBP,10,3,2018
17446,17446,1165008,2,1090739,38,420,1,GBP,10,3,2018
17447,17447,1165009,1,1710583,48,1807,2,USD,10,3,2018
17448,17448,1165010,1,262052,8,98,1,CAD,10,3,2018
17449,17449,1165010,3,262052,8,1601,1,CAD,10,3,2018
17450,17450,1165011,1,431461,19,1047,1,EUR,10,3,2018
17451,17451,1165011,2,431461,19,911,10,EUR,10,3,2018
17452,17452,1165012,1,748353,30,1476,3,EUR,10,3,2018
17453,17453,1165014,1,294433,9,1763,1,CAD,10,3,2018
17454,17454,1165015,1,802660,34,1702,1,EUR,10,3,2018
17455,17455,1165015,2,802660,34,545,3,EUR,10,3,2018
17456,17456,1165016,1,1668069,57,1661,5,USD,10,3,2018
17457,17457,1165016,2,1668069,57,71,5,USD,10,3,2018
17458,17458,1165017,1,1182055,0,1363,1,GBP,10,3,2018
17459,17459,1165017,2,1182055,0,1602,1,GBP,10,3,2018
17460,17460,1165017,3,1182055,0,1573,3,GBP,10,3,2018
17461,17461,1165018,1,527421,23,1000,10,EUR,10,3,2018
17462,17462,1165019,1,1093788,38,1642,5,GBP,10,3,2018
17463,17463,1165020,1,203191,0,1577,1,CAD,10,3,2018
17464,17464,1165020,2,203191,0,1511,1,CAD,10,3,2018
17465,17465,1165020,3,203191,0,160,6,CAD,10,3,2018
17466,17466,1165021,1,738133,30,1678,1,EUR,10,3,2018
17467,17467,1165021,2,738133,30,533,3,EUR,10,3,2018
17468,17468,1165021,3,738133,30,421,10,EUR,10,3,2018
17469,17469,1165021,4,738133,30,1689,3,EUR,10,3,2018
17470,17470,1165021,5,738133,30,1647,3,EUR,10,3,2018
17471,17471,1165022,1,1341076,63,614,6,USD,10,3,2018
17472,17472,1165023,1,1855892,61,459,4,USD,10,3,2018
17473,17473,1165024,1,2089881,51,457,1,USD,10,3,2018
17474,17474,1165024,2,2089881,51,108,3,USD,10,3,2018
17475,17475,1165024,3,2089881,51,1754,2,USD,10,3,2018
17476,17476,1166000,1,968433,39,487,5,GBP,11,3,2018
17477,17477,1166001,1,1815320,56,888,1,USD,11,3,2018
17478,17478,1166001,2,1815320,56,427,3,USD,11,3,2018
17479,17479,1167000,1,914878,36,97,3,GBP,12,3,2018
17480,17480,1167001,1,614234,0,1868,3,EUR,12,3,2018
17481,17481,1167001,2,614234,0,1647,3,EUR,12,3,2018
17482,17482,1167001,3,614234,0,1681,2,EUR,12,3,2018
17483,17483,1167001,4,614234,0,454,9,EUR,12,3,2018
17484,17484,1167001,5,614234,0,1701,5,EUR,12,3,2018
17485,17485,1167001,6,614234,0,1555,3,EUR,12,3,2018
17486,17486,1167001,7,614234,0,82,2,EUR,12,3,2018
17487,17487,1167002,1,70453,4,1435,2,AUD,12,3,2018
17488,17488,1167002,2,70453,4,131,1,AUD,12,3,2018
17489,17489,1167002,3,70453,4,1386,3,AUD,12,3,2018
17490,17490,1167003,1,1887604,51,1586,7,USD,12,3,2018
17491,17491,1167003,2,1887604,51,1138,5,USD,12,3,2018
17492,17492,1167003,3,1887604,51,2087,1,USD,12,3,2018
17493,17493,1167004,1,826032,34,2373,10,EUR,12,3,2018
17494,17494,1167004,2,826032,34,1323,2,EUR,12,3,2018
17495,17495,1167005,1,1715326,65,357,3,USD,12,3,2018
17496,17496,1167006,1,1888484,55,1493,2,USD,12,3,2018
17497,17497,1167006,2,1888484,55,439,1,USD,12,3,2018
17498,17498,1167007,1,1983416,63,1091,1,USD,12,3,2018
17499,17499,1167007,2,1983416,63,1707,5,USD,12,3,2018
17500,17500,1167008,1,254779,0,373,1,CAD,12,3,2018
17501,17501,1167009,1,1635587,56,438,6,USD,12,3,2018
17502,17502,1167009,2,1635587,56,442,2,USD,12,3,2018
17503,17503,1167010,1,478977,20,1047,3,EUR,12,3,2018
17504,17504,1168000,1,1869336,48,444,2,USD,13,3,2018
17505,17505,1168000,2,1869336,48,540,3,USD,13,3,2018
17506,17506,1168000,3,1869336,48,1057,3,USD,13,3,2018
17507,17507,1168000,4,1869336,48,1555,7,USD,13,3,2018
17508,17508,1168001,1,1411952,53,1329,10,USD,13,3,2018
17509,17509,1168002,1,107299,6,651,9,AUD,13,3,2018
17510,17510,1168002,2,107299,6,1616,3,AUD,13,3,2018
17511,17511,1168002,3,107299,6,1349,8,AUD,13,3,2018
17512,17512,1168003,1,1413086,0,506,6,USD,13,3,2018
17513,17513,1168003,2,1413086,0,1752,6,USD,13,3,2018
17514,17514,1168003,3,1413086,0,351,1,USD,13,3,2018
17515,17515,1168003,4,1413086,0,457,1,USD,13,3,2018
17516,17516,1168003,5,1413086,0,1565,1,USD,13,3,2018
17517,17517,1168003,6,1413086,0,94,1,USD,13,3,2018
17518,17518,1168005,1,1653529,0,1597,2,USD,13,3,2018
17519,17519,1168008,1,2078281,63,55,2,USD,13,3,2018
17520,17520,1168008,2,2078281,63,1101,7,USD,13,3,2018
17521,17521,1168008,3,2078281,63,1380,3,USD,13,3,2018
17522,17522,1168008,4,2078281,63,1525,6,USD,13,3,2018
17523,17523,1168010,1,1878087,53,1701,3,USD,13,3,2018
17524,17524,1168010,2,1878087,53,351,1,USD,13,3,2018
17525,17525,1168011,1,1017199,40,1111,2,GBP,13,3,2018
17526,17526,1168011,2,1017199,40,225,2,GBP,13,3,2018
17527,17527,1169000,1,1904946,66,731,1,USD,14,3,2018
17528,17528,1169000,2,1904946,66,109,3,USD,14,3,2018
17529,17529,1169000,3,1904946,66,1675,7,USD,14,3,2018
17530,17530,1169000,4,1904946,66,767,5,USD,14,3,2018
17531,17531,1169001,1,1622508,61,1220,1,USD,14,3,2018
17532,17532,1169001,2,1622508,61,435,3,USD,14,3,2018
17533,17533,1169001,3,1622508,61,432,1,USD,14,3,2018
17534,17534,1169002,1,516663,22,474,1,EUR,14,3,2018
17535,17535,1169002,2,516663,22,2357,1,EUR,14,3,2018
17536,17536,1169003,1,2080484,47,1587,1,USD,14,3,2018
17537,17537,1169003,2,2080484,47,418,5,USD,14,3,2018
17538,17538,1169003,3,2080484,47,1602,2,USD,14,3,2018
17539,17539,1169003,4,2080484,47,819,2,USD,14,3,2018
17540,17540,1169004,1,1982066,63,53,1,USD,14,3,2018
17541,17541,1169005,1,1764107,0,49,3,USD,14,3,2018
17542,17542,1169005,2,1764107,0,2514,2,USD,14,3,2018
17543,17543,1169007,1,1057875,0,87,4,GBP,14,3,2018
17544,17544,1169008,1,433811,24,1616,7,EUR,14,3,2018
17545,17545,1169008,2,433811,24,460,3,EUR,14,3,2018
17546,17546,1169009,1,1628073,0,2485,2,USD,14,3,2018
17547,17547,1169009,2,1628073,0,140,2,USD,14,3,2018
17548,17548,1169010,1,1606628,45,202,4,USD,14,3,2018
17549,17549,1169010,2,1606628,45,1631,7,USD,14,3,2018
17550,17550,1169010,3,1606628,45,1474,1,USD,14,3,2018
17551,17551,1169010,4,1606628,45,82,9,USD,14,3,2018
17552,17552,1169010,5,1606628,45,1373,5,USD,14,3,2018
17553,17553,1169010,6,1606628,45,429,1,USD,14,3,2018
17554,17554,1169010,7,1606628,45,2491,10,USD,14,3,2018
17555,17555,1169012,1,1738306,43,88,2,USD,14,3,2018
17556,17556,1169012,3,1738306,43,2087,5,USD,14,3,2018
17557,17557,1169012,4,1738306,43,172,10,USD,14,3,2018
17558,17558,1170000,1,1458590,48,418,1,USD,15,3,2018
17559,17559,1170000,2,1458590,48,2086,3,USD,15,3,2018
17560,17560,1170000,3,1458590,48,1597,1,USD,15,3,2018
17561,17561,1170001,1,1951643,0,1530,1,USD,15,3,2018
17562,17562,1170001,2,1951643,0,1680,4,USD,15,3,2018
17563,17563,1170001,3,1951643,0,1332,2,USD,15,3,2018
17564,17564,1170001,4,1951643,0,1653,10,USD,15,3,2018
17565,17565,1170002,1,365593,0,16,6,CAD,15,3,2018
17566,17566,1170003,1,213157,8,48,3,CAD,15,3,2018
17567,17567,1170003,2,213157,8,2013,2,CAD,15,3,2018
17568,17568,1170006,1,1986927,64,1575,7,USD,15,3,2018
17569,17569,1170007,1,501029,27,1686,2,EUR,15,3,2018
17570,17570,1170007,2,501029,27,1745,8,EUR,15,3,2018
17571,17571,1170007,3,501029,27,1273,1,EUR,15,3,2018
17572,17572,1170007,4,501029,27,460,4,EUR,15,3,2018
17573,17573,1170007,5,501029,27,1557,6,EUR,15,3,2018
17574,17574,1170007,6,501029,27,441,5,EUR,15,3,2018
17575,17575,1170008,1,1591998,51,412,1,USD,15,3,2018
17576,17576,1170009,1,497839,0,1472,1,EUR,15,3,2018
17577,17577,1170009,2,497839,0,1605,2,EUR,15,3,2018
17578,17578,1170009,3,497839,0,1753,1,EUR,15,3,2018
17579,17579,1170009,4,497839,0,2503,1,EUR,15,3,2018
17580,17580,1170009,5,497839,0,103,1,EUR,15,3,2018
17581,17581,1170009,6,497839,0,146,3,EUR,15,3,2018
17582,17582,1170009,7,497839,0,1352,5,EUR,15,3,2018
17583,17583,1170010,1,940096,41,1069,2,GBP,15,3,2018
17584,17584,1170010,2,940096,41,1551,4,GBP,15,3,2018
17585,17585,1170011,1,2020722,65,1017,1,USD,15,3,2018
17586,17586,1170011,2,2020722,65,1636,6,USD,15,3,2018
17587,17587,1170011,3,2020722,65,432,2,USD,15,3,2018
17588,17588,1170011,4,2020722,65,1682,8,USD,15,3,2018
17589,17589,1171000,1,414166,27,1580,2,EUR,16,3,2018
17590,17590,1171000,2,414166,27,181,6,EUR,16,3,2018
17591,17591,1171000,3,414166,27,1391,3,EUR,16,3,2018
17592,17592,1171000,4,414166,27,2088,2,EUR,16,3,2018
17593,17593,1171002,1,2054855,43,1532,8,USD,16,3,2018
17594,17594,1171002,2,2054855,43,265,3,USD,16,3,2018
17595,17595,1171002,3,2054855,43,1814,5,USD,16,3,2018
17596,17596,1171002,4,2054855,43,1233,2,USD,16,3,2018
17597,17597,1171004,1,1622857,55,2180,6,USD,16,3,2018
17598,17598,1171005,1,1522843,0,2043,2,USD,16,3,2018
17599,17599,1171005,2,1522843,0,1965,2,USD,16,3,2018
17600,17600,1172000,1,1625065,51,1175,2,USD,17,3,2018
17601,17601,1172000,2,1625065,51,1659,1,USD,17,3,2018
17602,17602,1172000,3,1625065,51,427,5,USD,17,3,2018
17603,17603,1172000,4,1625065,51,2101,3,USD,17,3,2018
17604,17604,1172001,1,1471107,53,1882,2,USD,17,3,2018
17605,17605,1172002,1,799689,30,57,2,EUR,17,3,2018
17606,17606,1172002,2,799689,30,1456,3,EUR,17,3,2018
17607,17607,1172002,3,799689,30,177,1,EUR,17,3,2018
17608,17608,1172003,1,375384,9,2303,3,CAD,17,3,2018
17609,17609,1172004,1,1041465,39,167,3,GBP,17,3,2018
17610,17610,1172005,1,222617,9,67,4,CAD,17,3,2018
17611,17611,1172007,1,303782,8,69,3,CAD,17,3,2018
17612,17612,1172007,3,303782,8,1448,1,CAD,17,3,2018
17613,17613,1210000,1,726123,29,596,2,EUR,24,4,2018
17614,17614,1210000,2,726123,29,499,1,EUR,24,4,2018
17615,17615,1210000,3,726123,29,431,4,EUR,24,4,2018
17616,17616,1211000,1,722960,30,86,8,EUR,25,4,2018
17617,17617,1211000,2,722960,30,1677,1,EUR,25,4,2018
17618,17618,1211000,3,722960,30,435,4,EUR,25,4,2018
17619,17619,1211001,1,473349,0,80,3,EUR,25,4,2018
17620,17620,1211002,1,1719794,53,1981,6,USD,25,4,2018
17621,17621,1211002,2,1719794,53,1983,3,USD,25,4,2018
17622,17622,1211003,1,306301,10,2067,3,CAD,25,4,2018
17623,17623,1212000,1,1914255,55,1643,3,USD,26,4,2018
17624,17624,1212002,1,1036675,40,1040,3,GBP,26,4,2018
17625,17625,1212003,1,788625,29,1781,1,EUR,26,4,2018
17626,17626,1212003,2,788625,29,131,6,EUR,26,4,2018
17627,17627,1212003,3,788625,29,875,5,EUR,26,4,2018
17628,17628,1212003,4,788625,29,724,2,EUR,26,4,2018
17629,17629,1212003,5,788625,29,1532,3,EUR,26,4,2018
17630,17630,1212004,1,1297890,0,1688,7,USD,26,4,2018
17631,17631,1212004,2,1297890,0,1384,5,USD,26,4,2018
17632,17632,1212006,1,1855892,51,1400,7,USD,26,4,2018
17633,17633,1212006,2,1855892,51,791,2,USD,26,4,2018
17634,17634,1212006,3,1855892,51,1970,2,USD,26,4,2018
17635,17635,1212006,4,1855892,51,366,1,USD,26,4,2018
17636,17636,1213000,1,1865362,50,1322,1,USD,27,4,2018
17637,17637,1213001,1,1261691,44,1357,3,USD,27,4,2018
17638,17638,1213002,1,775606,0,419,1,EUR,27,4,2018
17639,17639,1213002,2,775606,0,85,2,EUR,27,4,2018
17640,17640,1213003,1,1959272,44,122,2,USD,27,4,2018
17641,17641,1213003,2,1959272,44,1431,2,USD,27,4,2018
17642,17642,1213003,3,1959272,44,1754,1,USD,27,4,2018
17643,17643,1213003,4,1959272,44,1434,2,USD,27,4,2018
17644,17644,1213003,5,1959272,44,545,2,USD,27,4,2018
17645,17645,1213003,6,1959272,44,431,4,USD,27,4,2018
17646,17646,1213004,1,621610,17,2116,5,EUR,27,4,2018
17647,17647,1213005,1,205510,8,53,2,CAD,27,4,2018
17648,17648,1213005,2,205510,8,2508,1,CAD,27,4,2018
17649,17649,1213005,3,205510,8,1638,3,CAD,27,4,2018
17650,17650,1213005,4,205510,8,1651,1,CAD,27,4,2018
17651,17651,1213006,1,678808,15,1658,4,EUR,27,4,2018
17652,17652,1213006,2,678808,15,1617,1,EUR,27,4,2018
17653,17653,1214000,1,439509,27,2109,1,EUR,28,4,2018
17654,17654,1214000,2,439509,27,1607,2,EUR,28,4,2018
17655,17655,1214001,1,59529,5,1611,4,AUD,28,4,2018
17656,17656,1214001,2,59529,5,1890,1,AUD,28,4,2018
17657,17657,1214001,3,59529,5,131,3,AUD,28,4,2018
17658,17658,1214002,1,1910322,0,1424,3,USD,28,4,2018
17659,17659,1214002,2,1910322,0,433,1,USD,28,4,2018
17660,17660,1214003,1,1590912,64,109,1,USD,28,4,2018
17661,17661,1214003,2,1590912,64,387,3,USD,28,4,2018
17662,17662,1214003,3,1590912,64,5,3,USD,28,4,2018
17663,17663,1214003,5,1590912,64,521,2,USD,28,4,2018
17664,17664,1214003,6,1590912,64,2506,3,USD,28,4,2018
17665,17665,1214004,1,1493539,66,19,1,USD,28,4,2018
17666,17666,1214005,1,973411,0,1186,4,GBP,28,4,2018
17667,17667,1214006,1,319689,0,31,2,CAD,28,4,2018
17668,17668,1214007,1,259681,8,1644,2,CAD,28,4,2018
17669,17669,1214007,2,259681,8,108,3,CAD,28,4,2018
17670,17670,1214007,3,259681,8,1633,2,CAD,28,4,2018
17671,17671,1214008,1,1165228,41,1655,1,GBP,28,4,2018
17672,17672,1214009,1,1342569,53,2148,5,USD,28,4,2018
17673,17673,1214009,2,1342569,53,57,1,USD,28,4,2018
17674,17674,1214009,3,1342569,53,1692,2,USD,28,4,2018
17675,17675,1214010,1,1746274,0,1766,5,USD,28,4,2018
17676,17676,1214011,1,1552696,0,1688,1,USD,28,4,2018
17677,17677,1214012,1,924256,39,59,2,GBP,28,4,2018
17678,17678,1214012,2,924256,39,380,2,GBP,28,4,2018
17679,17679,1214012,3,924256,39,1479,4,GBP,28,4,2018
17680,17680,1214013,1,1986804,47,2090,1,USD,28,4,2018
17681,17681,1214013,2,1986804,47,62,2,USD,28,4,2018
17682,17682,1214014,1,1079159,40,1609,8,GBP,28,4,2018
17683,17683,1214015,1,565683,23,2036,1,EUR,28,4,2018
17684,17684,1214015,2,565683,23,2083,3,EUR,28,4,2018
17685,17685,1215000,1,903847,36,447,3,GBP,29,4,2018
17686,17686,1215000,2,903847,36,47,1,GBP,29,4,2018
17687,17687,1215000,3,903847,36,1089,2,GBP,29,4,2018
17688,17688,1215000,4,903847,36,1579,3,GBP,29,4,2018
17689,17689,1216000,1,247966,8,1995,1,CAD,30,4,2018
17690,17690,1216000,2,247966,8,1594,1,CAD,30,4,2018
17691,17691,1216000,3,247966,8,1333,2,CAD,30,4,2018
17692,17692,1216001,1,1230469,44,1449,3,USD,30,4,2018
17693,17693,1216002,1,1604366,54,2076,3,USD,30,4,2018
17694,17694,1216002,2,1604366,54,107,1,USD,30,4,2018
17695,17695,1216003,1,1684157,51,446,3,USD,30,4,2018
17696,17696,1216004,1,731381,30,451,1,EUR,30,4,2018
17697,17697,1216004,2,731381,30,2501,2,EUR,30,4,2018
17698,17698,1216005,1,1792455,0,1496,3,USD,30,4,2018
17699,17699,1216006,1,1702950,53,1629,1,USD,30,4,2018
17700,17700,1216006,2,1702950,53,1789,5,USD,30,4,2018
17701,17701,1216006,3,1702950,53,2489,6,USD,30,4,2018
17702,17702,1216007,1,1808884,54,85,5,USD,30,4,2018
17703,17703,1216007,2,1808884,54,190,2,USD,30,4,2018
17704,17704,1216007,3,1808884,54,1953,6,USD,30,4,2018
17705,17705,1216009,1,1676582,0,1581,2,USD,30,4,2018
17706,17706,1216009,2,1676582,0,508,3,USD,30,4,2018
17707,17707,1216009,3,1676582,0,677,1,USD,30,4,2018
17708,17708,1217000,1,1143828,42,1513,1,GBP,1,5,2018
17709,17709,1217001,1,2014440,45,423,5,USD,1,5,2018
17710,17710,1217002,1,766850,29,1752,4,EUR,1,5,2018
17711,17711,1217002,2,766850,29,1608,3,EUR,1,5,2018
17712,17712,1217002,3,766850,29,1625,2,EUR,1,5,2018
17713,17713,1217002,4,766850,29,100,3,EUR,1,5,2018
17714,17714,1217002,5,766850,29,2087,7,EUR,1,5,2018
17715,17715,1217003,1,1571781,47,1586,3,USD,1,5,2018
17716,17716,1217003,2,1571781,47,1592,2,USD,1,5,2018
17717,17717,1217004,1,504828,23,54,5,EUR,1,5,2018
17718,17718,1217004,2,504828,23,430,1,EUR,1,5,2018
17719,17719,1217005,1,1268661,50,1655,4,USD,1,5,2018
17720,17720,1217005,2,1268661,50,432,6,USD,1,5,2018
17721,17721,1217006,1,1680728,53,1442,5,USD,1,5,2018
17722,17722,1217007,1,1605337,61,651,2,USD,1,5,2018
17723,17723,1217008,1,289312,10,2178,1,CAD,1,5,2018
17724,17724,1217008,2,289312,10,578,4,CAD,1,5,2018
17725,17725,1217008,3,289312,10,1561,1,CAD,1,5,2018
17726,17726,1217008,4,289312,10,1646,1,CAD,1,5,2018
17727,17727,1217010,1,300844,10,452,9,CAD,1,5,2018
17728,17728,1217010,2,300844,10,153,7,CAD,1,5,2018
17729,17729,1217011,1,1371642,64,1669,1,USD,1,5,2018
17730,17730,1217011,2,1371642,64,1453,1,USD,1,5,2018
17731,17731,1217013,1,2015900,0,1642,1,USD,1,5,2018
17732,17732,1217014,1,1078980,39,87,1,GBP,1,5,2018
17733,17733,1217014,2,1078980,39,1955,2,GBP,1,5,2018
17734,17734,1218001,1,954536,42,1539,1,GBP,2,5,2018
17735,17735,1218004,1,2065513,44,57,2,USD,2,5,2018
17736,17736,1218004,2,2065513,44,1706,1,USD,2,5,2018
17737,17737,1218004,3,2065513,44,1469,7,USD,2,5,2018
17738,17738,1218004,4,2065513,44,1554,1,USD,2,5,2018
17739,17739,1218004,5,2065513,44,590,4,USD,2,5,2018
17740,17740,1218004,6,2065513,44,1184,2,USD,2,5,2018
17741,17741,1218004,7,2065513,44,1675,1,USD,2,5,2018
17742,17742,1218005,1,1592592,47,2042,3,USD,2,5,2018
17743,17743,1218005,2,1592592,47,1669,2,USD,2,5,2018
17744,17744,1218005,3,1592592,47,1631,3,USD,2,5,2018
17745,17745,1218006,1,1858665,0,1306,3,USD,2,5,2018
17746,17746,1218006,2,1858665,0,78,2,USD,2,5,2018
17747,17747,1218007,1,1560587,57,1411,2,USD,2,5,2018
17748,17748,1218007,2,1560587,57,600,3,USD,2,5,2018
17749,17749,1218007,3,1560587,57,101,3,USD,2,5,2018
17750,17750,1218008,1,1706324,0,92,5,USD,2,5,2018
17751,17751,1218009,1,89946,4,1453,6,AUD,2,5,2018
17752,17752,1218009,2,89946,4,1132,2,AUD,2,5,2018
17753,17753,1218010,1,507168,0,1795,5,EUR,2,5,2018
17754,17754,1218011,1,517979,20,1024,1,EUR,2,5,2018
17755,17755,1218011,2,517979,20,745,2,EUR,2,5,2018
17756,17756,1218011,3,517979,20,1322,3,EUR,2,5,2018
17757,17757,1218011,4,517979,20,121,4,EUR,2,5,2018
17758,17758,1218012,1,1714276,0,1546,3,USD,2,5,2018
17759,17759,1218012,2,1714276,0,1599,1,USD,2,5,2018
17760,17760,1218013,1,65269,5,1655,6,AUD,2,5,2018
17761,17761,1218013,2,65269,5,1270,8,AUD,2,5,2018
17762,17762,1218014,1,1461845,65,161,1,USD,2,5,2018
17763,17763,1218014,2,1461845,65,1783,3,USD,2,5,2018
17764,17764,1218015,1,489146,0,1690,1,EUR,2,5,2018
17765,17765,1218015,2,489146,0,2147,3,EUR,2,5,2018
17766,17766,1218016,1,1389867,56,82,3,USD,2,5,2018
17767,17767,1218016,3,1389867,56,184,3,USD,2,5,2018
17768,17768,1218018,1,1559760,0,1674,7,USD,2,5,2018
17769,17769,1218018,2,1559760,0,735,2,USD,2,5,2018
17770,17770,1218018,3,1559760,0,1597,1,USD,2,5,2018
17771,17771,1218018,4,1559760,0,421,1,USD,2,5,2018
17772,17772,1219000,1,1809928,57,1460,8,USD,3,5,2018
17773,17773,1219000,2,1809928,57,363,8,USD,3,5,2018
17774,17774,1219000,3,1809928,57,72,6,USD,3,5,2018
17775,17775,1219001,1,1041465,0,2440,2,GBP,3,5,2018
17776,17776,1219001,2,1041465,0,1624,3,GBP,3,5,2018
17777,17777,1219002,1,879956,34,162,1,EUR,3,5,2018
17778,17778,1219003,1,681072,14,1539,1,EUR,3,5,2018
17779,17779,1219004,1,1669021,55,1587,1,USD,3,5,2018
17780,17780,1219004,2,1669021,55,168,1,USD,3,5,2018
17781,17781,1219004,3,1669021,55,1618,7,USD,3,5,2018
17782,17782,1219004,4,1669021,55,1382,1,USD,3,5,2018
17783,17783,1219004,5,1669021,55,119,6,USD,3,5,2018
17784,17784,1219004,6,1669021,55,1592,4,USD,3,5,2018
17785,17785,1219005,1,1395464,44,1740,3,USD,3,5,2018
17786,17786,1219007,1,1956404,0,1000,4,USD,3,5,2018
17787,17787,1219008,1,703705,29,191,3,EUR,3,5,2018
17788,17788,1219008,2,703705,29,293,4,EUR,3,5,2018
17789,17789,1219008,3,703705,29,1279,5,EUR,3,5,2018
17790,17790,1219008,4,703705,29,433,1,EUR,3,5,2018
17791,17791,1219008,5,703705,29,80,3,EUR,3,5,2018
17792,17792,1219009,1,541324,23,65,1,EUR,3,5,2018
17793,17793,1219009,2,541324,23,90,2,EUR,3,5,2018
17794,17794,1219010,1,513256,27,1289,1,EUR,3,5,2018
17795,17795,1219010,2,513256,27,713,3,EUR,3,5,2018
17796,17796,1219010,3,513256,27,446,10,EUR,3,5,2018
17797,17797,1219010,4,513256,27,91,10,EUR,3,5,2018
17798,17798,1219011,1,1200642,53,1590,2,USD,3,5,2018
17799,17799,1219011,2,1200642,53,1575,1,USD,3,5,2018
17800,17800,1219011,3,1200642,53,2490,1,USD,3,5,2018
17801,17801,1219013,1,1609149,0,1230,2,USD,3,5,2018
17802,17802,1219013,2,1609149,0,67,1,USD,3,5,2018
17803,17803,1219013,3,1609149,0,68,3,USD,3,5,2018
17804,17804,1219013,4,1609149,0,81,6,USD,3,5,2018
17805,17805,1219013,5,1609149,0,470,5,USD,3,5,2018
